번호(내역),번호(세부),연번,세부사업명,내역사업명,부처명,전문위,26년 예산,인공지능,첨단바이오,양자,우주항공해양,반도체/디스플레이,첨단모빌리티,첨단로봇제조,차세대통신,수소,차세대원자력,이차전지,사이버보안,기초,탄소중립,국방,출연직할,재난안전,지역,기술사업화,인력양성
451.03,,508,생물자원발굴및분류연구사업,생물다양성정보확보및관리,기후부,바이오제조농림수산,"1,806",,,,,,,,,,,,,,,,,,,,
451.04,,508,생물자원발굴및분류연구사업,자생생물자원의유전자다양성연구,기후부,바이오제조농림수산,"2,412",,,,,,,,,,,,,,,,,,,,
451.05,,508,생물자원발굴및분류연구사업,해외생물다양성공동조사및협력체계구축,기후부,바이오제조농림수산,"4,022",,,,,,,,,,,,,,,,,,,,
451.07,,508,생물자원발굴및분류연구사업,기후변화대응화분매개곤충가치평가,기후부,바이오제조농림수산,"1,008",,,,,,,,,,,,,,,,,,,,
23690.0,23690.0,509,생태계기반탄소흡수원조성관리기술개발사업,,기후부,공공해양환경,"4,727",,,,,,,,,,,,,,"4,727",,,"4,727",,,
23690.01,,509,생태계기반탄소흡수원조성관리기술개발사업,생태계유형별탄소흡수평가고도화기술,기후부,공공해양환경,"4,727",,,,,,,,,,,,,,"4,727",,,"4,727",,,
900101.0,900101.0,510,생활화학제품안전관리기술개발사업,,기후부,공공해양환경,"19,838",,,,,,,,,,,,,,,,,"19,838",,,
900101.01,,510,생활화학제품안전관리기술개발사업,생활화학제품함유혼합물유해성평가기술개발,기후부,공공해양환경,"6,362",,,,,,,,,,,,,,,,,"6,362",,,
900101.02,,510,생활화학제품안전관리기술개발사업,생활화학제품사용환경기반노출평가기술,기후부,공공해양환경,"3,458",,,,,,,,,,,,,,,,,"3,458",,,
900101.03,,510,생활화학제품안전관리기술개발사업,생활화학제품유해물질위해저감기술개발,기후부,공공해양환경,"10,018",,,,,,,,,,,,,,,,,"10,018",,,
900103.0,900103.0,511,수생태계건강성확보기술개발사업,,기후부,공공해양환경,"5,100",,,,,,,,,,,,,,"5,100",,,"5,100",,,
900103.01,,511,수생태계건강성확보기술개발사업,지능형수생태계건강성위협요인측정및감시기술,기후부,공공해양환경,850,,,,,,,,,,,,,,850,,,850,,,
900103.04,,511,수생태계건강성확보기술개발사업,수생태계건강성위협유해물질저감기술,기후부,공공해양환경,595,,,,,,,,,,,,,,595,,,595,,,
900103.03,,511,수생태계건강성확보기술개발사업,수생태계건강성평가예측기술개발,기후부,공공해양환경,"3,655",,,,,,,,,,,,,,"3,655",,,"3,655",,,
26350.0,26350.0,512,수소자동차핵심부품재활용기술개발사업(R&D),,기후부,공공해양환경,"6,300",,,,,,"6,300",,,,,,,,"6,300",,,,,,
26350.01,,512,수소자동차핵심부품재활용기술개발사업(R&D),"수소자동차핵심부품재사용,소재재활용기술",기후부,공공해양환경,"6,300",,,,,,"6,300",,,,,,,,"6,300",,,,,,
24152.0,24152.0,513,수열에너지활용기술및에너지믹스기술,,기후부,에너지원자력자원,"7,500","7,500",,,,,,,,,,,,,"7,500",,,,,,
24152.01,,513,수열에너지활용기술및에너지믹스기술,중앙집중형실증플랜트,기후부,에너지원자력자원,"5,000","5,000",,,,,,,,,,,,,"5,000",,,,,,
24152.02,,513,수열에너지활용기술및에너지믹스기술,분산클러스터형실증플랜트,기후부,에너지원자력자원,"2,500","2,500",,,,,,,,,,,,,"2,500",,,,,,
26277.0,26277.0,514,수용가전기설비원격점검및디지털안전기술개발(R&D),,기후부,에너지원자력자원,"4,000","4,000",,,,,,,,,,,,,"4,000",,,"4,000",,,
26277.01,,514,수용가전기설비원격점검및디지털안전기술개발(R&D),수용가전기설비원격점검및디지털안전기술개발(R&D),기후부,에너지원자력자원,"4,000","4,000",,,,,,,,,,,,,"4,000",,,"4,000",,,
22068.0,22068.0,515,수자원수재해중형위성개발사업,,기후부,우주항공국토,"14,970",,,,"14,970",,,,,,,,,,"14,970",,,"14,970",,,
22068.01,,515,수자원수재해중형위성개발사업,수자원수재해중형위성개발사업,기후부,우주항공국토,"14,970",,,,"14,970",,,,,,,,,,"14,970",,,"14,970",,,
22058.0,22058.0,516,습지생태계가치평가및탄소흡수가치증진기술개발사업,,기후부,공공해양환경,"6,759",,,,,,,,,,,,,,"6,759",,,"6,759",,,
22058.01,,516,습지생태계가치평가및탄소흡수가치증진기술개발사업,습지생태계가치평가기술,기후부,공공해양환경,"3,055",,,,,,,,,,,,,,"3,055",,,"3,055",,,
22058.02,,516,습지생태계가치평가및탄소흡수가치증진기술개발사업,습지생태계가치증진기술,기후부,공공해양환경,"3,704",,,,,,,,,,,,,,"3,704",,,"3,704",,,
22059.0,22059.0,517,신기후체제대응환경기술개발사업,,기후부,공공해양환경,"18,000",,,,,,,,,,,,,,"18,000",,,"10,574",,,
22059.01,,517,신기후체제대응환경기술개발사업,기후변화완화기술,기후부,공공해양환경,"7,426",,,,,,,,,,,,,,"7,426",,,,,,
22059.02,,517,신기후체제대응환경기술개발사업,기후변화적응기술,기후부,공공해양환경,"10,574",,,,,,,,,,,,,,"10,574",,,"10,574",,,
507.0,507.0,518,신재생에너지핵심기술개발(전력),,기후부,에너지원자력자원,"331,913",,,,,,,,,"137,671",,,,,"331,913",,,,,,
507.01,,518,신재생에너지핵심기술개발(전력),태양광,기후부,에너지원자력자원,"69,355",,,,,,,,,,,,,,"69,355",,,,,,
507.02,,518,신재생에너지핵심기술개발(전력),풍력,기후부,에너지원자력자원,"69,838",,,,,,,,,,,,,,"69,838",,,,,,
507.04,,518,신재생에너지핵심기술개발(전력),수소,기후부,에너지원자력자원,"73,453",,,,,,,,,"73,453",,,,,"73,453",,,,,,
507.03,,518,신재생에너지핵심기술개발(전력),연료전지,기후부,에너지원자력자원,"51,345",,,,,,,,,"51,345",,,,,"51,345",,,,,,
507.22,,518,신재생에너지핵심기술개발(전력),계통유연자원서비스화기술개발,기후부,에너지원자력자원,"4,800",,,,,,,,,,,,,,"4,800",,,,,,
507.23,,518,신재생에너지핵심기술개발(전력),발전용가스터빈의수소혼소전환기술개발및실증,기후부,에너지원자력자원,"4,066",,,,,,,,,"4,066",,,,,"4,066",,,,,,
507.24,,518,신재생에너지핵심기술개발(전력),분산에너지계통접속확대를위한그리드포밍기술개발및실증,기후부,에너지원자력자원,"7,478",,,,,,,,,,,,,,"7,478",,,,,,
507.33,,518,신재생에너지핵심기술개발(전력),중소형급무탄소가스터빈발전기술개발및실증,기후부,에너지원자력자원,"8,807",,,,,,,,,"8,807",,,,,"8,807",,,,,,
507.34,,518,신재생에너지핵심기술개발(전력),ACDCHybrid배전망요소기기,기후부,에너지원자력자원,"6,967",,,,,,,,,,,,,,"6,967",,,,,,
507.35,,518,신재생에너지핵심기술개발(전력),ACDCHybrid배전망운영기술,기후부,에너지원자력자원,"8,163",,,,,,,,,,,,,,"8,163",,,,,,
507.36,,518,신재생에너지핵심기술개발(전력),ACDCHybrid배전망테스트베드,기후부,에너지원자력자원,"23,141",,,,,,,,,,,,,,"23,141",,,,,,
507.38,,518,신재생에너지핵심기술개발(전력),바이오매스고체연료생산및이용기술개발,기후부,에너지원자력자원,"4,500",,,,,,,,,,,,,,"4,500",,,,,,
25409.0,25409.0,519,액화수소인수기지핵심설비및시설안전기술개발(R&D),,기후부,에너지원자력자원,"7,100",,,,,,,,,"7,100",,,,,"7,100",,,,,,
25409.01,,519,액화수소인수기지핵심설비및시설안전기술개발(R&D),액화수소인수기지핵심설비및시설안전기술개발(R&D),기후부,에너지원자력자원,"7,100",,,,,,,,,"7,100",,,,,"7,100",,,,,,
22070.0,22070.0,520,야생동물질병연구사업,,기후부,바이오제조농림수산,"7,595",,,,,,,,,,,,,,,,,"7,595",,,
22070.01,,520,야생동물질병연구사업,야생동물질병연구,기후부,바이오제조농림수산,"7,595",,,,,,,,,,,,,,,,,"7,595",,,
522.0,522.0,521,야생동물첨단연구사업,,기후부,바이오제조농림수산,"4,774",,,,,,,,,,,,,,,,,"4,595",,,
522.01,,521,야생동물첨단연구사업,철새이동경로추적연구,기후부,바이오제조농림수산,"1,193",,,,,,,,,,,,,,,,,"1,193",,,
522.02,,521,야생동물첨단연구사업,겨울철조류동시센서스,기후부,바이오제조농림수산,910,,,,,,,,,,,,,,,,,910,,,
522.03,,521,야생동물첨단연구사업,철새도래실태연구,기후부,바이오제조농림수산,179,,,,,,,,,,,,,,,,,,,,
522.04,,521,야생동물첨단연구사업,야생동물실태조사,기후부,바이오제조농림수산,"2,492",,,,,,,,,,,,,,,,,"2,492",,,
526.0,526.0,522,에너지국제공동연구(에특),,기후부,에너지원자력자원,"52,113",,,,,,,,,,,,,,"52,113",,,,,,
526.07,,522,에너지국제공동연구(에특),글로벌시장개척국제공동연구,기후부,에너지원자력자원,"18,227",,,,,,,,,,,,,,"18,227",,,,,,
526.06,,522,에너지국제공동연구(에특),에너지기술선도국제공동연구,기후부,에너지원자력자원,"25,416",,,,,,,,,,,,,,"25,416",,,,,,
526.08,,522,에너지국제공동연구(에특),글로벌기술협력플랫폼,기후부,에너지원자력자원,"1,990",,,,,,,,,,,,,,"1,990",,,,,,
526.11,,522,에너지국제공동연구(에특),국제공동연구센터,기후부,에너지원자력자원,"6,480",,,,,,,,,,,,,,"6,480",,,,,,
26286.0,26286.0,523,에너지기술사업화Speed-Up사업(R&D),,기후부,에너지원자력자원,"2,000",,,,,,,,,,,,,,"2,000",,,,,"2,000",
26286.01,,523,에너지기술사업화Speed-Up사업(R&D),에너지기술사업화Speed-Up사업,기후부,에너지원자력자원,"2,000",,,,,,,,,,,,,,"2,000",,,,,"2,000",
532.0,532.0,524,에너지수요관리핵심기술개발(에특),,기후부,에너지원자력자원,"194,829",,,,,,,,,,,,,,"194,829",,,,,,
532.1,,524,에너지수요관리핵심기술개발(에특),에너지효율혁신기술개발,기후부,에너지원자력자원,"115,623",,,,,,,,,,,,,,"115,623",,,,,,
532.11,,524,에너지수요관리핵심기술개발(에특),수요관리기반기술개발,기후부,에너지원자력자원,"77,026",,,,,,,,,,,,,,"77,026",,,,,,
532.15,,524,에너지수요관리핵심기술개발(에특),RE100전주기공정지원기술개발및실증,기후부,에너지원자력자원,"2,180",,,,,,,,,,,,,,"2,180",,,,,,
530.0,530.0,525,에너지인력양성사업(기후기금),,기후부,에너지원자력자원,"71,457",,,,,,,,,,,,,,"71,457",,,,,,"70,457"
530.02,,525,에너지인력양성사업(기후기금),교육훈련,기후부,에너지원자력자원,"63,568",,,,,,,,,,,,,,"63,568",,,,,,"63,568"
530.09,,525,에너지인력양성사업(기후기금),해외연계,기후부,에너지원자력자원,"6,889",,,,,,,,,,,,,,"6,889",,,,,,"6,889"
530.1,,525,에너지인력양성사업(기후기금),정책기반,기후부,에너지원자력자원,"1,000",,,,,,,,,,,,,,"1,000",,,,,,
260323.0,260323.0,526,에너지차세대리더육성사업(R&D),,기후부,에너지원자력자원,"5,625",,,,,,,,,,,,,,"5,625",,,,,,"5,625"
260323.01,,526,에너지차세대리더육성사업(R&D),에너지차세대리더육성사업(R&D),기후부,에너지원자력자원,"5,625",,,,,,,,,,,,,,"5,625",,,,,,"5,625"
850003.0,850003.0,527,원전안전운영을위한핵심소재부품장비국산화기술개발(R&D),,기후부,에너지원자력자원,"3,168",,,,,,,,,,,,,,"3,168",,,"3,168",,,
850003.01,,527,원전안전운영을위한핵심소재부품장비국산화기술개발(R&D),원전안전운영을위한핵심소재부품장비국산화기술개발(R&D),기후부,에너지원자력자원,"3,168",,,,,,,,,,,,,,"3,168",,,"3,168",,,
25417.0,25417.0,528,원전탄력운전기술개발(R&D),,기후부,에너지원자력자원,"8,100",,,,,,,,,,,,,,"8,100",,,,,,
25417.01,,528,원전탄력운전기술개발(R&D),원전탄력운전기술개발사업,기후부,에너지원자력자원,"8,100",,,,,,,,,,,,,,"8,100",,,,,,
23203.0,23203.0,529,원전해체경쟁력강화기술개발사업(R&D)(예타),,기후부,에너지원자력자원,"49,227",,,,,,,,,,,,,,"49,227",,,"49,227",,,
23203.02,,529,원전해체경쟁력강화기술개발사업(R&D)(예타),현장맞춤형해체기술경쟁력강화,기후부,에너지원자력자원,"27,938",,,,,,,,,,,,,,"27,938",,,"27,938",,,
23203.03,,529,원전해체경쟁력강화기술개발사업(R&D)(예타),원전해체핵종분석및실증기반구축,기후부,에너지원자력자원,"21,289",,,,,,,,,,,,,,"21,289",,,"21,289",,,
260025.0,260025.0,530,유기성폐자원활용고품질바이오연료화기술개발사업,,기후부,공공해양환경,"8,000",,,,,,,,,,,,,,"8,000",,,,,,
260025.01,,530,유기성폐자원활용고품질바이오연료화기술개발사업,유기성폐자원활용고품질바이오연료화기술개발,기후부,공공해양환경,"8,000",,,,,,,,,,,,,,"8,000",,,,,,
24157.0,24157.0,531,이차전지순환이용성향상기술개발사업,,기후부,공공해양환경,"8,900",,,,,,,,,,,"8,900",,,"8,900",,,,,,
24157.01,,531,이차전지순환이용성향상기술개발사업,이차전지순환이용성향상기술개발,기후부,공공해양환경,"8,900",,,,,,,,,,,"8,900",,,"8,900",,,,,,
260026.0,260026.0,532,이차전지염폐수처리기술개발사업,,기후부,공공해양환경,"3,900",,,,,,,,,,,"3,900",,,"3,900",,,"1,800",,,
260026.01,,532,이차전지염폐수처리기술개발사업,이차전지염폐수무방류공정기술개발,기후부,공공해양환경,"2,100",,,,,,,,,,,"2,100",,,"2,100",,,,,,
260026.02,,532,이차전지염폐수처리기술개발사업,이차전지염폐수공공처리기술개발,기후부,공공해양환경,"1,800",,,,,,,,,,,"1,800",,,"1,800",,,"1,800",,,
260021.0,260021.0,533,자생생물활용CO2저감및유용물질전환기술개발사업,,기후부,바이오제조농림수산,"6,050",,,,,,,,,,,,,,"6,050",,,"2,475",,,
260021.01,,533,자생생물활용CO2저감및유용물질전환기술개발사업,배출온실가스생물전환미생물개발,기후부,바이오제조농림수산,"2,475",,,,,,,,,,,,,,"2,475",,,"2,475",,,
260021.02,,533,자생생물활용CO2저감및유용물질전환기술개발사업,배출온실가스생물전환공정기술,기후부,바이오제조농림수산,"3,575",,,,,,,,,,,,,,"3,575",,,,,,
249091.0,249091.0,534,자원에너지회수형고농도하폐수처리공정기술개발사업,,기후부,공공해양환경,"4,537",,,,,,,,,,,,,,"4,537",,,"4,537",,,
249091.01,,534,자원에너지회수형고농도하폐수처리공정기술개발사업,에너지회수형고농도하폐수처리기술,기후부,공공해양환경,"2,771",,,,,,,,,,,,,,"2,771",,,"2,771",,,
249091.02,,534,자원에너지회수형고농도하폐수처리공정기술개발사업,자원회수형고농도하폐수처리기술,기후부,공공해양환경,"1,766",,,,,,,,,,,,,,"1,766",,,"1,766",,,
26276.0,26276.0,535,장거리고압수소배관망고안전성확보및AI기반안전관리기술개발,,기후부,에너지원자력자원,"4,000","4,000",,,,,,,,"4,000",,,,,"4,000",,,"4,000",,,
26276.01,,535,장거리고압수소배관망고안전성확보및AI기반안전관리기술개발,장거리고압수소배관망고안전성확보및AI기반안전관리기술개발,기후부,에너지원자력자원,"4,000","4,000",,,,,,,,"4,000",,,,,"4,000",,,"4,000",,,
25406.0,25406.0,536,전력계통대전환을위한직류송배전감시해석기술개발,,기후부,에너지원자력자원,"7,409",,,,,,,,,,,,,,"7,409",,,,,,
25406.01,,536,전력계통대전환을위한직류송배전감시해석기술개발,전력계통대전환을위한직류송배전감시해석기술개발,기후부,에너지원자력자원,"7,409",,,,,,,,,,,,,,"7,409",,,,,,
26285.0,26285.0,537,전력망물리기반AI모델개발및실증(R&D),,기후부,에너지원자력자원,"4,000","4,000",,,,,,,,,,,,,"4,000",,,,,,
26285.01,,537,전력망물리기반AI모델개발및실증(R&D),물리기반인공지능을활용한전력계통운영계획기술개발,기후부,에너지원자력자원,"1,900","1,900",,,,,,,,,,,,,"1,900",,,,,,
26285.02,,537,전력망물리기반AI모델개발및실증(R&D),국가전력망특화가상화테스트베드구축및모델평가도구개발,기후부,에너지원자력자원,"2,100","2,100",,,,,,,,,,,,,"2,100",,,,,,
650019.0,650019.0,538,정지궤도공공복합통신위성개발,,기후부,우주항공국토,"9,279",,,,"9,279",,,,,,,,,,,,,"9,279",,,
650019.01,,538,정지궤도공공복합통신위성개발,정지궤도공공복합통신위성개발,기후부,우주항공국토,"9,279",,,,"9,279",,,,,,,,,,,,,"9,279",,,
23205.0,23205.0,539,중저준위방폐물복합처분시설안전관리강화기술개발(R&D),,기후부,에너지원자력자원,"8,944",,,,,,,,,,,,,,"8,944",,,"8,944",,,
23205.01,,539,중저준위방폐물복합처분시설안전관리강화기술개발(R&D),중저준위방폐물복합처분시설안전관리강화기술개발,기후부,에너지원자력자원,"8,944",,,,,,,,,,,,,,"8,944",,,"8,944",,,
